Stkcd	Trddt	dayc	ivol	totalv	crate	beta	return	ivol_lag	crate_lag	ivol_current	ivol_lag_rank
000061	200904	17	.031677609	7223973.8	.580796	.686257	.032300	0.0842354	0.402235	0.031677609	1
002073	200904	21	.147742377	6638392.8	.817104		.181445	0.086664097	0.456173	0.147742377	1
600537	200904	21	.069574492	1166272.4	.711589	.911018	.009960	0.087066178	0.656658	0.069574492	1
000930	200904	20	.082218236	4764190.9	.721767	.870351	-.07664	0.088643477	0.659264	0.082218236	2
000050	200904	21	.127810937	29400.96	1.20918	.953077	.125275	0.089235982	0.83716	0.127810937	2
600827	200904	21	.094454613	3479539.1	.780961	.846126	.107445	0.089261251	0.697684	0.094454613	2
000969	200904	21	.182977884	9403329.0	.890580	.950124	.148168	0.092062638	0.709181	0.182977884	2
000725	200904	20	.034800266	9427983.1	.395530	1.15560	.004619	0.092129544	0.24687	0.034800266	2
002221	200904	20	.124142233	16983.00	1.48636		.069930	0.094263812	0.811784	0.124142233	2
000422	200904	20	.094139539	6172262.2	.861102	1.21562	-.14884	0.094685201	1.005738	0.094139539	2
000088	200904	21	.068745157	84909.00	.617850	.782913	-.03672	0.09518495	0.526376	0.068745157	2
002093	200904	20	.117001543	41919.00	.862997		.121429	0.095530699	0.461872	0.117001543	2
000616	200904	20	.126371032	4821623.6	.491533	1.05641	.049278	0.096275882	0.858289	0.126371032	2
600668	200904	20	.089407208	1747945.9	1.19727	1.33721	.080851	0.096676361	0.730869	0.089407208	2
600266	200904	21	.079386641	96774.60	.251217	.969714	-.00835	0.096797946	0.276524	0.079386641	2
000503	200904	21	.118665039	4995953.4	1.12970	1.05425	.037325	0.098447306	0.839132	0.118665039	2
002056	200904	20	.089292840	42281.61	.981445		-.11370	0.106375956	1.116897	0.08929284	2
002028	200904	20	.081746921	8446252.8	.404287	.613260	.024967	0.107157688	0.317216	0.081746921	2
600831	200904	20	.073916559	3117248.7	.521311	.817326	.013001	0.108179637	0.504791	0.073916559	2
600838	200904	21	.087284746	2297053.8	.692554	.942267	.063080	0.108418594	0.84563	0.087284746	2
000027	200904	21	.091323975	22729752	.638751	.581305	-.14000	0.108565674	0.438063	0.091323975	2
600654	200904	21	.116811391	3186282.1	.558690	1.11251	.087629	0.110188255	0.529071	0.116811391	2
000839	200904	21	.088921406	19422000	.713436	.941324	-.07090	0.111334142	1.025532	0.088921406	2
600522	200904	21	.118501539	5225880.9	.866017	.938740	.176173	0.111739991	0.717587	0.118501539	2
600770	200904	21	.143433504	57591.00	1.05839	1.22059	.140337	0.113934826	0.592717	0.143433504	2
000685	200904	21	.132908919	11686238	1.17044	1.12125	.025223	0.114839611	1.211671	0.132908919	3
002183	200904	21	.188207432	5738788.5	.993917		-.00301	0.115883334	0.484876	0.188207432	3
600107	200904	21	.069941982	35964.00	1.17341	1.28110	-.04948	0.119145538	0.930121	0.069941982	3
000046	200904	20	.144270789	25987229	.409472	.860472	.084042	0.119225214	0.538112	0.144270789	3
000887	200904	21	.063691992	4149162.6	.464202	.966146	.008621	0.120495643	0.673734	0.063691992	3
600271	200904	20	.013842323	150822.00	.371619	.478932	-.04595	0.12358559	0.17681	0.013842323	3
002138	200904	21	.181688535	16154.84	1.63261		.215860	0.124003815	1.12116	0.181688535	3
600490	200904	21	.071087017	8580.00	.704030	1.16702	.025237	0.125028429	0.560183	0.071087017	3
600288	200904	21	.075522278	25132.80	1.23258	1.14696	.082489	0.125590863	1.204004	0.075522278	3
000006	200904	17	.089350722	4975467.8	.556242	.855930	.090000	0.126219605	1.014792	0.089350722	3
600100	200904	21	.138998582	15993008	1.17895	.981122	.108328	0.126815757	0.901144	0.138998582	3
000917	200904	21	.140692042	6644286.9	.821166	1.13499	.022514	0.129083651	0.524756	0.140692042	3
000938	200904	21	.092820146	2685222.4	.864109	1.02291	-.06326	0.129218271	1.150422	0.092820146	3
600787	200904	20	.142804540	5623140.5	.988842	.982059	-.01928	0.130320559	1.348861	0.14280454	3
600694	200904	20	.136360398	7099179.8	.483541	.566672	-.01508	0.131252467	0.349374	0.136360398	3
600010	200904	21	.012980725	23124150	.440684	.934772	.005587	0.131320668	0.455838	0.012980725	3
600321	200904	21	.119639023	1956458.4	1.56170	.997215	-.13755	0.134347417	1.347216	0.119639023	3
002079	200904	20	.114876277	16808.40	1.85115		-.02404	0.134479791	1.663219	0.114876277	3
000009	200904	21	.021160688	10149174	.781694	.931197	.000000	0.134685794	1.170736	0.021160688	3
000540	200904	20	.128681395	4841218.0	1.55493	1.29314	.076142	0.135131994	1.252931	0.128681395	3
600811	200904	21	.053925460	9718757.5	.668166	1.38549	-.06072	0.135545033	0.886054	0.05392546	3
600684	200904	21	.101510356	1602927.6	.766107	.992310	.047677	0.135849828	1.608203	0.101510356	3
600570	200904	20	.114104874	5043467.5	.167758	1.15054	.055428	0.135853093	0.262781	0.114104874	4
600823	200904	21	.126572229	5491519.3	.413059	.879830	.057090	0.140413195	0.394229	0.126572229	4
600120	200904	21	.119027632	2901417.6	.407573	1.40020	-.00692	0.141471764	0.399643	0.119027632	4
600325	200904	21	.079482466	13914287	.230857	.736696	.045751	0.142158552	0.394349	0.079482466	4
600256	200904	19	.034613564	13480243	.407020	.946236	.072715	0.14347268	0.535278	0.034613564	4
000977	200904	21	.187749460	18941.50	1.24420	.888974	.271284	0.144499225	1.198271	0.18774946	4
600804	200904	20	.125448031	10020861	.657244	1.24059	.103180	0.148604476	0.588963	0.125448031	4
600206	200904	21	.097660399	22293.75	1.82456	.890737	-.11790	0.15020908	1.166852	0.097660399	4
000996	200904	21	.075187543	40940.00	1.28201	.769716	-.08200	0.150402444	1.796492	0.075187543	4
600499	200904	21	.091204460	4616831.1	.604831	1.16233	-.04684	0.150715174	1.131694	0.09120446	4
600478	200904	21	.120934494	4881085.7	1.41302	1.05514	.007683	0.152191084	2.289057	0.120934494	4
600289	200904	21	.152840907	5290124.5	.776697	.784258	.105960	0.154523398	0.708308	0.152840907	4
000823	200904	21	.086228532	3016986.6	1.11431	.832423	-.05647	0.155161576	1.407203	0.086228532	4
600352	200904	20	.110679348	97993.30	.691185	1.02345	.150039	0.156803288	0.928975	0.110679348	4
600392	200904	20	.081322909	28313.28	.711779	.836781	.359398	0.157511408	0.74193	0.081322909	4
600239	200904	20	.169790254	10746807	.905060	.673993	-.06123	0.159293381	0.692454	0.169790254	4
000537	200904	21	.083806805	2763547.8	.398682	1.03904	-.00185	0.164836368	0.699943	0.083806805	4
002129	200904	19	.093827907	4456517.3	1.09684		-.12429	0.164979871	0.935541	0.093827907	4
600674	200904	21	.022890704	12447840	1.41883	.976666	-.14065	0.173467178	1.388786	0.022890704	4
000790	200904	20	.143551457	1906646.0	1.46163	1.21301	-.09479	0.174505458	1.705304	0.143551457	4
600783	200904	21	.202515371	3861504.2	1.19968	1.43281	.010588	0.213907782	2.600659	0.202515371	4
002092	200904	20	.140385078	55565.01	.814739		-.02263	0.240797255	1.542277	0.140385078	4
000629	200905	16	.022033220	40707749	.138966	.674739	-.15670	0.007640855	0.608994	0.02203322	0
600010	200905	17	.034967988	23188384	.249622	.933578	.002778	0.008480983	0.249622	0.034967988	0
000039	200905	18	.057467096	11025660	.336414	.698005	.060427	0.013545124	0.336414	0.057467096	0
000061	200905	17	.056503294	7743846.8	.330570	.686032	.071965	0.013704062	0.33057	0.056503294	0
600271	200905	18	.059024513	145620.18	.105226	.458428	-.02347	0.013912211	0.105226	0.059024513	0
600674	200905	18	.060003173	12160435	.756903	.958226	-.01981	0.014142884	0.756903	0.060003173	0
000725	200905	17	.078998394	9861453.6	.250754	1.15951	.045977	0.019159925	0.250754	0.078998394	0
000629	200905	16	.088132881	40707749	.138966	.674739	-.15670	0.02203322	0.138966	0.088132881	0
600256	200905	17	.092366670	14147110	.432969	.946466	.049470	0.022402208	0.432969	0.09236667	0
000623	200905	17	.106908519	20893164	.449307	1.28304	.096128	0.025929124	0.449307	0.106908519	0
000709	200905	18	.111374916	25636380	1.18155	1.05246	.246914	0.026251319	1.181547	0.111374916	0
000009	200905	18	.111502264	10481593	.605042	.929854	.032753	0.026281336	0.605042	0.111502264	0
600739	200905	17	.125618683	25213595	.326161	1.68000	.144726	0.030467006	0.326161	0.125618683	0
000793	200905	18	.103521480	6678251.0	.460351	1.02515	.074398	0.039777766	0.44427	0.10352148	0
600811	200905	18	.042938552	9949545.9	.454729	1.38662	.023747	0.05392546	0.668166	0.042938552	0
600010	200905	17	.008480983	23188384	.249622	.933578	.002778	0.059485157	0.440684	0.008480983	0
600271	200905	18	.013912211	145620.18	.105226	.458428	-.02347	0.061904752	0.371619	0.013912211	0
000887	200905	17	.103415669	4606634.4	.437847	.912059	.110256	0.063691992	0.464202	0.103415669	0
000088	200905	18	.068352111	89017.50	.501481	.770245	.048387	0.068745157	0.61785	0.068352111	0
600537	200905	17	.114839831	1352599.9	.744374	.923023	.159763	0.069574492	0.711589	0.114839831	0
600107	200905	17	.155095371	38700.00	1.22504	1.28040	.076076	0.069941982	1.173414	0.155095371	0
600490	200905	17	.191967896	10942.80	1.26380	1.17507	.275385	0.071087017	0.70403	0.191967896	0
600831	200905	18	.084037778	3488984.8	.473348	.836526	.125044	0.073916559	0.521311	0.084037778	1
000996	200905	18	.108509128	42090.00	.839292	.759404	.028090	0.075187543	1.282012	0.108509128	1
600288	200905	17	.058388752	26006.40	.491809	1.14996	.034759	0.075522278	1.232578	0.058388752	1
000989	200905	18	.057419532	3154615.8	.389014	.946447	.019231	0.07674179	0.736577	0.057419532	1
600879	200905	18	.060317337	7050647.9	.686345	.837192	-.02102	0.07765955	0.90147	0.060317337	1
600266	200905	18	.105745435	106778.10	.284535	.984187	.103369	0.079386641	0.251217	0.105745435	1
600325	200905	18	.097873553	15605571	.201051	.726363	.121550	0.079482466	0.230857	0.097873553	1
600392	200905	15	.195253870	32698.08	.448550	.832859	.154867	0.081322909	0.711779	0.19525387	1
002028	200905	18	.134183624	103544.64	.611665	.593930	.225924	0.081746921	0.404287	0.134183624	1
000930	200905	18	.129170458	5651449.1	.882907	.867805	.186235	0.082218236	0.721767	0.129170458	1
000537	200905	18	.133036547	3886399.3	.457172	1.05658	.406308	0.083806805	0.398682	0.133036547	1
600839	200905	18	.069830973	8845665.2	.364521	.783194	.019694	0.083948803	0.665357	0.069830973	1
000039	200905	18	.013545124	11025660	.336414	.698005	.060427	0.085200397	0.444477	0.013545124	1
000823	200905	17	.080619190	3166734.8	.772752	.829227	.049635	0.086228532	1.114312	0.08061919	1
600375	200905	18	.072445135	1243000.7	.516671	1.40312	.034124	0.086485363	0.844072	0.072445135	1
000926	200905	18	.115171288	5444357.5	.817518	.929268	.086056	0.086660906	0.893042	0.115171288	1
600838	200905	18	.093557182	24694.33	.689345	.948077	.075044	0.087284746	0.692554	0.093557182	1
000839	200905	17	.134049267	23680800	.643055	.949476	.219277	0.088921406	0.713436	0.134049267	1
002056	200905	18	.102398052	46883.69	.848048		.108844	0.08929284	0.981445	0.102398052	1
000006	200905	17	.108924028	5771745.5	.475771	.855917	.160041	0.089350722	0.556242	0.108924028	1
600668	200905	18	.116609288	1813321.8	1.07433	1.34101	.037402	0.089407208	1.19727	0.116609288	1
600880	200905	17	.104479705	6743917.2	.908600	.698364	.163860	0.089536659	0.711912	0.104479705	1
600499	200905	17	.105074116	4854032.4	.597104	1.16290	.051378	0.09120446	0.604831	0.105074116	2
000027	200905	17	.042611138	23434550	.337087	.602620	.031008	0.091323975	0.638751	0.042611138	2
000938	200905	17	.100536195	27717.76	.477130	1.02755	.032233	0.092820146	0.864109	0.100536195	2
002129	200905	17	.101294127	49248.62	1.03619		.105092	0.093827907	1.096844	0.101294127	2
000422	200905	18	.070724982	6383789.7	.563640	1.20175	.034271	0.094139539	0.861102	0.070724982	2
600827	200905	17	.062201761	3322707.3	.491879	.856734	-.04507	0.094454613	0.780961	0.062201761	2
600177	200905	18	.035097118	25027115	.275804	1.10760	-.01143	0.095778102	0.500434	0.035097118	2
000009	200905	18	.026281336	10481593	.605042	.929854	.032753	0.096970452	0.781694	0.026281336	2
600206	200905	17	.084916466	23707.50	.894076	.899246	.063415	0.097660399	1.824562	0.084916466	2
600684	200905	18	.135424929	1672132.1	.564837	.995853	.043174	0.101510356	0.766107	0.135424929	2
000830	200905	17	.085875452	5126543.3	.406873	.915470	.035941	0.104885476	0.602202	0.085875452	2
600674	200905	18	.014142884	12160435	.756903	.958226	-.01981	0.104898382	1.418829	0.014142884	2
600664	200905	18	.059291015	16655293	.177032	.899800	-.02117	0.108135295	0.296342	0.059291015	2
600352	200905	18	.070710394	98191.00	.448576	.997687	.002017	0.110679348	0.691185	0.070710394	2
000539	200905	17	.045757078	143573.58	.065594	.852177	.001391	0.11229444	0.123847	0.045757078	2
600570	200905	18	.092041910	5725137.6	.223221	1.15007	.135159	0.114104874	0.167758	0.09204191	2
002079	200905	17	.185373521	18878.40	1.51585		.128122	0.114876277	1.851153	0.185373521	2
600654	200905	18	.121804564	3654408.9	.478335	1.12346	.146919	0.116811391	0.55869	0.121804564	2
002093	200905	18	.058144561	40557.30	.520683		-.03248	0.117001543	0.862997	0.058144561	2
600161	200905	18	.123864610	9428107.5	.466969	.947466	-.04311	0.117615107	0.990982	0.12386461	2
600522	200905	17	.092792879	5129640.0	.642343	.938800	-.01842	0.118501539	0.866017	0.092792879	2
000503	200905	17	.094249769	5123286.6	.655598	1.02472	.025487	0.118665039	1.129699	0.094249769	2
600120	200905	17	.073118253	3159209.1	.302232	1.40006	.088850	0.119027632	0.407573	0.073118253	3
600321	200905	17	.111955239	1976956.8	.966774	1.00335	.010477	0.119639023	1.561701	0.111955239	3
600478	200905	17	.095132201	5121561.5	.903751	1.05324	.049267	0.120934494	1.413017	0.095132201	3
000709	200905	18	.026251319	25636380	1.18155	1.05246	.246914	0.121403059	1.072437	0.026251319	3
000623	200905	17	.025929124	20893164	.449307	1.28304	.096128	0.124024183	0.55054	0.025929124	3
002221	200905	18	.133363960	20224.20	1.48298		.193577	0.124142233	1.486357	0.13336396	3
600804	200905	17	.068340814	10364947	.445412	1.24440	.034336	0.125448031	0.657244	0.068340814	3
000616	200905	18	.100614664	5101530.6	.451441	1.04635	.058052	0.126371032	0.491533	0.100614664	3
600823	200905	18	.148895291	15873273	.396117	.869369	.183952	0.126572229	0.413059	0.148895291	3
000050	200905	17	.080407245	3089397.8	.573850	.960221	.050781	0.127810937	1.209177	0.080407245	3
000540	200905	18	.130590697	5492042.1	1.31462	1.28475	.134434	0.128681395	1.554932	0.130590697	3
600739	200905	17	.030467006	25213595	.326161	1.68000	.144726	0.128703775	0.413634	0.030467006	3
600551	200905	18	.088883481	5421612.4	.466268	.825222	-.07148	0.128985587	1.552713	0.088883481	3
000061	200905	17	.013704062	7743846.8	.330570	.686032	.071965	0.130610127	0.580796	0.013704062	3
600846	200905	18	.131732621	3248759.9	1.24900	1.11379	.043478	0.131267096	1.454739	0.131732621	3
000685	200905	17	.119545211	13057919	.909124	1.12111	.117376	0.132908919	1.170444	0.119545211	3
600694	200905	18	.153816352	8473783.1	.468037	.556869	.193628	0.136360398	0.483541	0.153816352	3
600100	200905	17	.083758178	15690147	.702224	.990520	-.01894	0.138998582	1.178949	0.083758178	3
600387	200905	17	.236844550	32729.40	1.43146	1.21169	.350490	0.13997658	0.869388	0.23684455	3
002092	200905	18	.167505550	66570.64	.778190		.198068	0.140385078	0.814739	0.16750555	3
000917	200905	17	.088024414	6640223.1	.635930	1.13917	-.00061	0.140692042	0.821166	0.088024414	3
600787	200905	18	.073634655	5424156.5	.776835	.965910	-.03539	0.14280454	0.988842	0.073634655	3
600770	200905	17	.075010815	59089.50	.423800	1.23207	.026020	0.143433504	1.058385	0.075010815	4
000790	200905	18	.104618830	1858730.3	.850591	1.20912	-.02513	0.143551457	1.461634	0.10461883	4
000046	200905	18	.129317529	31872838	.300838	.859346	.226481	0.144270789	0.409472	0.129317529	4
000525	200905	17	.112853177	5397400.1	.242701	.877064	-.02035	0.14701576	0.39373	0.112853177	4
002055	200905	17	.092862534	1106407.7	1.26116		.147910	0.147053845	2.24569	0.092862534	4
002073	200905	17	.092474957	69287.40	.426948		.043738	0.147742377	0.817104	0.092474957	4
600256	200905	17	.022402208	14147110	.432969	.946466	.049470	0.150877028	0.40702	0.022402208	4
000988	200905	18	.070130478	32791.33	.503546	1.10853	-.00653	0.151860959	0.913357	0.070130478	4
600289	200905	18	.068310913	4656576.6	.437686	.777361	-.11976	0.152840907	0.776697	0.068310913	4
600759	200905	18	.092541392	4777229.6	.763456	.880428	.036660	0.153679553	1.467361	0.092541392	4
600611	200905	18	.099370047	11412209	.945045	1.37034	.158730	0.154363855	0.960685	0.099370047	4
000725	200905	17	.019159925	9861453.6	.250754	1.15951	.045977	0.155631522	0.39553	0.019159925	4
600993	200905	18	.076385809	3255930.6	.520307	.830915	.078401	0.167853967	0.749796	0.076385809	4
600239	200905	18	.125904237	10662352	.559185	.675066	-.00786	0.169790254	0.90506	0.125904237	4
600743	200905	18	.124311886	8318200.4	.813643	1.39064	.006591	0.173925084	1.343361	0.124311886	4
600797	200905	18	.078727566	4504261.0	.597373	.958077	.043315	0.175195061	1.076595	0.078727566	4
600316	200905	17	.063591430	70348.32	.399820	.798259	-.00499	0.177107269	1.281231	0.06359143	4
002138	200905	17	.075549627	15824.90	.595498		-.02042	0.181688535	1.632609	0.075549627	4
000969	200905	18	.153496904	12170052	.807997	.962964	.297691	0.182977884	0.89058	0.153496904	4
000977	200905	17	.131484745	19350.00	.593150	.902268	.021566	0.18774946	1.2442	0.131484745	4
002183	200905	17	.088273815	5649815.1	.946716		-.01550	0.188207432	0.993917	0.088273815	4
600783	200905	17	.124182161	3827116.8	.564297	1.45073	-.00891	0.202515371	1.199683	0.124182161	4
000629	200906	21	.026849380	40657984	.074912	.671838	-.00122	0.005859015	0.074912	0.02684938	0
600010	200906	22	.053255555	25436652	.580554	.937144	.096953	0.011354123	0.580554	0.053255555	0
000623	200906	22	.073026444	23203797	.530820	1.31477	.110593	0.01556929	0.53082	0.073026444	0
600271	200906	22	.079701579	146728.26	.198510	.460983	.007609	0.016992434	0.19851	0.079701579	0
000709	200906	21	.078906671	28355944	1.22379	1.08422	.106082	0.017218847	1.22379	0.078906671	0
600674	200906	21	.080173376	11841095	.772794	.948196	-.02626	0.017495265	0.772794	0.080173376	0
600256	200906	21	.085594185	14652024	.471051	.943093	.035690	0.018678182	0.471051	0.085594185	0
000592	200906	21	.083313732	2779447.5	1.31853	.293584	-.03421	0.019028347	0.516772	0.083313732	0
600739	200906	22	.097243961	29869356	.327978	1.67954	.182857	0.020732482	0.327978	0.097243961	0
000061	200906	21	.100956947	8745619.3	.408111	.660771	.139123	0.022030612	0.408111	0.100956947	0
000039	200906	21	.106677054	12109747	.453234	.695026	.116173	0.023278842	0.453234	0.106677054	0
000009	200906	21	.110816085	12320287	.744889	.933194	.175421	0.024182052	0.744889	0.110816085	0
600010	200906	22	.011354123	25436652	.580554	.937144	.096953	0.034967988	0.249622	0.011354123	0
600177	200906	21	.105229900	30704975	.453577	1.10469	.256266	0.035097118	0.275804	0.1052299	0
000027	200906	22	.071471022	24579848	.623541	.587647	.048872	0.042611138	0.337087	0.071471022	0
600811	200906	21	.080438204	10885521	.781607	1.38634	.094072	0.042938552	0.454729	0.080438204	0
000539	200906	22	.046016879	14038306	.078981	.843548	-.02222	0.045757078	0.065594	0.046016879	0
000061	200906	21	.022030612	8745619.3	.408111	.660771	.139123	0.056503294	0.33057	0.022030612	0
000989	200906	22	.065770406	3041525.8	.428506	.929347	.001702	0.057419532	0.389014	0.065770406	0
000039	200906	21	.023278842	12109747	.453234	.695026	.116173	0.057467096	0.336414	0.023278842	0
002093	200906	21	.076884000	39863.10	.552348		-.01712	0.058144561	0.520683	0.076884	0
600288	200906	21	.065720062	25159.68	.466098	1.14473	-.03256	0.058388752	0.491809	0.065720062	0
600271	200906	22	.016992434	146728.26	.198510	.460983	.007609	0.059024513	0.105226	0.016992434	1
600664	200906	21	.082831629	17338396	.245560	.902018	.041014	0.059291015	0.177032	0.082831629	1
600674	200906	21	.017495265	11841095	.772794	.948196	-.02626	0.060003173	0.756903	0.017495265	1
600879	200906	21	.058323890	7423726.6	.813502	.831182	.052914	0.060317337	0.686345	0.05832389	1
600827	200906	22	.068282783	3463590.1	.624179	.856780	.042400	0.062201761	0.491879	0.068282783	1
000725	200906	22	.296323214	36338477	.671619	1.16093	.114286	0.063176321	0.671619	0.296323214	1
600316	200906	22	.143198377	75499.20	.560372	.816381	.073220	0.06359143	0.39982	0.143198377	1
600289	200906	21	.069235603	4230691.7	.736998	.771308	-.06712	0.068310913	0.437686	0.069235603	1
600804	200906	22	.058398402	9509867.7	.458347	1.23196	-.08250	0.068340814	0.445412	0.058398402	1
000088	200906	21	.061381108	91756.50	.648117	.770032	.063534	0.068352111	0.501481	0.061381108	1
600839	200906	21	.034493567	8940575.8	.284955	.779035	.010730	0.069830973	0.364521	0.034493567	1
000988	200906	21	.122593632	38514.19	.679892	1.11772	.174524	0.070130478	0.503546	0.122593632	1
600352	200906	21	.109440529	93709.80	.367853	1.00202	-.03251	0.070710394	0.448576	0.109440529	1
000422	200906	21	.063055589	6210228.7	.572936	1.18941	-.01447	0.070724982	0.56364	0.063055589	1
600375	200906	21	.149993210	1554219.6	.944477	1.41169	.250377	0.072445135	0.516671	0.14999321	1
600120	200906	22	.129518151	3331070.1	.452748	1.39902	.070522	0.073118253	0.302232	0.129518151	1
600787	200906	21	.093363813	6168504.0	1.14729	.963718	.142893	0.073634655	0.776835	0.093363813	1
600770	200906	22	.092210444	56295.00	.421318	1.23023	-.04729	0.075010815	0.4238	0.092210444	1
002138	200906	22	.065103506	15556.06	.617765		-.01699	0.075549627	0.595498	0.065103506	1
600993	200906	21	.124592142	3634115.9	.716900	.838132	.118890	0.076385809	0.520307	0.124592142	1
600797	200906	21	.058762677	4504261.0	.436493	.956769	.000000	0.078727566	0.597373	0.058762677	1
000725	200906	22	.063176321	36338477	.671619	1.16093	.114286	0.078998394	0.250754	0.063176321	1
000050	200906	22	.095651436	2968807.9	.727973	.953207	-.03903	0.080407245	0.57385	0.095651436	1
000823	200906	22	.087904972	3188756.6	.840287	.822033	.006954	0.08061919	0.772752	0.087904972	2
600100	200906	15	.065134517	15377517	.474154	.992015	-.01993	0.083758178	0.702224	0.065134517	2
600831	200906	22	.073154844	3406636.1	.462737	.831238	-.02360	0.084037778	0.473348	0.073154844	2
600206	200906	22	.091643918	23794.50	1.18442	.896950	.003670	0.084916466	0.894076	0.091643918	2
000830	200906	22	.049151514	5304403.0	.343759	.914220	.034694	0.085875452	0.406873	0.049151514	2
000917	200906	22	.073974708	6246036.1	.453340	1.13045	-.05936	0.088024414	0.63593	0.073974708	2
000629	200906	21	.005859015	40657984	.074912	.671838	-.00122	0.088132881	0.138966	0.005859015	2
002183	200906	21	.076463979	5045537.0	.709684		-.09416	0.088273815	0.946716	0.076463979	2
600410	200906	21	.079563503	5721204.5	.250289	.772086	-.06551	0.088507273	0.398855	0.079563503	2
600551	200906	22	.092528785	5628633.6	.704593	.825686	.038184	0.088883481	0.466268	0.092528785	2
600570	200906	22	.094200417	5341976.6	.169038	1.14590	-.06693	0.09204191	0.223221	0.094200417	2
600256	200906	21	.018678182	14652024	.471051	.943093	.035690	0.09236667	0.432969	0.018678182	2
002073	200906	21	.094655259	6585602.4	.438485		-.04952	0.092474957	0.426948	0.094655259	2
600759	200906	21	.076260907	4899241.3	.920688	.878293	.025540	0.092541392	0.763456	0.076260907	2
600522	200906	22	.100425416	5982976.0	.764144	.938756	.166354	0.092792879	0.642343	0.100425416	2
002055	200906	21	.133591391	10005.19	1.16375		-.09384	0.092862534	1.261159	0.133591391	2
600838	200906	21	.053442304	2473441.8	.513964	.944260	.001623	0.093557182	0.689345	0.053442304	2
000503	200906	22	.066034617	5175717.9	.698591	1.03497	.010234	0.094249769	0.655598	0.066034617	2
600478	200906	22	.115293461	5198857.2	.916531	1.04761	.015092	0.095132201	0.903751	0.115293461	2
600325	200906	22	.119137639	18457061	.313989	.733615	.182723	0.097873553	0.201051	0.119137639	2
600611	200906	22	.144476393	13986470	1.40278	1.37383	.240255	0.099370047	0.945045	0.144476393	2
000938	200906	22	.099081351	2788262.4	.724215	1.02633	.005948	0.100536195	0.47713	0.099081351	2
000616	200906	21	.164566782	6853206.6	.771840	1.05698	.343363	0.100614664	0.451441	0.164566782	3
002129	200906	22	.079740467	4442032.4	.761695		-.09536	0.101294127	1.036189	0.079740467	3
002056	200906	22	.113799514	48157.48	2.04142		.031251	0.102398052	0.848048	0.113799514	3
000887	200906	21	.079278539	4178951.4	.294561	.896618	-.09098	0.103415669	0.437847	0.079278539	3
000793	200906	22	.068732785	6651048.3	.346947	1.01817	-.00014	0.10352148	0.460351	0.068732785	3
600880	200906	20	.161359321	7952343.1	.597310	.702260	.179188	0.104479705	0.9086	0.161359321	3
000790	200906	22	.081044862	1740937.5	.793463	1.20317	-.06337	0.10461883	0.850591	0.081044862	3
600499	200906	22	.100575315	5054450.3	.561184	1.16308	.048479	0.105074116	0.597104	0.100575315	3
600266	200906	21	.074349141	126118.20	.298335	.991682	.181124	0.105745435	0.284535	0.074349141	3
000623	200906	22	.015569290	23203797	.530820	1.31477	.110593	0.106908519	0.449307	0.01556929	3
000996	200906	22	.059073824	42688.00	.990877	.755468	.014208	0.108509128	0.839292	0.059073824	3
000006	200906	21	.103863481	6694819.1	.440600	.857709	.167346	0.108924028	0.475771	0.103863481	3
000709	200906	21	.017218847	28355944	1.22379	1.08422	.106082	0.111374916	1.181547	0.017218847	3
000009	200906	21	.024182052	12320287	.744889	.933194	.175421	0.111502264	0.605042	0.024182052	3
600321	200906	22	.076018819	1917739.2	.854132	.999854	-.02995	0.111955239	0.966774	0.076018819	3
000525	200906	21	.108588252	4438983.3	.607644	.855940	-.17757	0.112853177	0.242701	0.108588252	3
600537	200906	22	.112687946	1417009.4	.663486	.922245	.047619	0.114839831	0.744374	0.112687946	3
000926	200906	22	.124521755	7285001.6	1.00576	.932088	.338083	0.115171288	0.817518	0.124521755	3
600668	200906	21	.170805023	2133319.7	1.43817	1.34815	.182566	0.116609288	1.074331	0.170805023	3
000685	200906	22	.102395050	15214272	1.01710	1.11926	.165138	0.119545211	0.909124	0.10239505	3
600654	200906	21	.091818111	4152737.4	.457015	1.12561	.136364	0.121804564	0.478335	0.091818111	3
600161	200906	20	.170770123	110344.50	.586649	.939479	.170378	0.12386461	0.466969	0.170770123	3
600783	200906	22	.105613499	3618769.5	.472267	1.44609	-.05444	0.124182161	0.564297	0.105613499	3
600743	200906	22	.148909489	10543650	1.42750	1.40004	.267540	0.124311886	0.813643	0.148909489	4
600739	200906	22	.020732482	29869356	.327978	1.67954	.182857	0.125618683	0.326161	0.020732482	4
600239	200906	21	.192836082	15771836	.980398	.695815	.479207	0.125904237	0.559185	0.192836082	4
000930	200906	22	.059421623	5487499.2	.582468	.857195	-.02901	0.129170458	0.882907	0.059421623	4
000046	200906	21	.173761130	45047548	.424673	.877516	.417371	0.129317529	0.300838	0.17376113	4
000540	200906	20	.203468892	8894596.2	1.75651	1.30125	.619543	0.130590697	1.314621	0.203468892	4
000977	200906	22	.074344973	18339.50	.417016	.891330	-.05000	0.131484745	0.59315	0.074344973	4
600846	200906	21	.074327263	3141162.1	1.34185	1.10754	-.03312	0.131732621	1.248998	0.074327263	4
000537	200906	21	.207894787	4573440.8	.829131	1.05869	.176781	0.133036547	0.457172	0.207894787	4
002221	200906	22	.062200659	19314.00	.984251		-.04501	0.13336396	1.482976	0.062200659	4
000839	200906	22	.116327133	22994400	.517155	.942475	-.02263	0.134049267	0.643055	0.116327133	4
