600362
601989
600795
000709
600383
000002
000538
601991
600340
600971
000895
000651
600519
000623
600111
000983
002304
601699
600887
601633
600066
600104
000858
600637
600348
600585
600256
600048
600549
000625
600089
000937
600600
601088
600150
600900
600188
000768
600690
600406
000100
000060
600271
002081
000568
600703
000581
601006
600395
000069
601958
600196
600649
600739
000725
000338
600118
000157
600674
000024
600309
600535
600019
600893
600011
002353
000630
600809
002415
000063
002202
000009
600276
002024
002241
600031
600123
000800
601607
000061
000423
600832
600655
000425
600518
600741
600688
000999
601899
600497
601168
600583
601299
000792
000039
601668
000629
601101
600633
600166
000878
600315
000402
000970
600085
600588
601117
601766
600058
000401
601808
000729
601857
600009
600010
002385
600886
600208
002146
600489
